pathogen,split,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,epidemic_duration,vaccinations_administered
influenza,"[0.65, 0.05, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,2551.109659901129,0.19332161735649317,2549,480,85647.24478225605
influenza,"[0.65, 0.05, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,301.4671170931561,0.02250384683140621,301,279,88630.06076822439
influenza,"[0.65, 0.05, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,33756.6537112651,2.992832769155549,33755,443,45772.1376892807
influenza,"[0.65, 0.05, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,2725.4848034804027,0.20661853785943257,2723,446,87889.46058668739
influenza,"[0.65, 0.05, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,386.5129730383385,0.028844827961669345,385,272,91260.52550751253
influenza,"[0.65, 0.05, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,33354.827681610725,2.9513898785042176,33353,445,46679.76578863706
influenza,"[0.65, 0.05, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,2219.19027263546,0.1678252441220099,2218,452,87318.79109678394
influenza,"[0.65, 0.05, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,285.94014613488133,0.021336717435947845,284,269,89478.23528210277
influenza,"[0.65, 0.05, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,33639.02762842704,2.9807257727030283,33638,442,46552.93044858433
influenza,"[0.65, 0.05, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,2703.6389595691967,0.20489981614068387,2703,434,88962.97294268875
influenza,"[0.65, 0.05, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,406.5488626870275,0.030339826959578278,405,271,91956.2432793614
influenza,"[0.65, 0.1, 0.25]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,34747.57591082808,3.0957362834018975,34746,436,44558.57915283066
influenza,"[0.65, 0.1, 0.25]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,2797.315179387052,0.21225241610753945,2795,483,85765.83193396975
influenza,"[0.65, 0.1, 0.25]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,316.9779371655268,0.02366641168079032,316,282,88715.5956875009
influenza,"[0.65, 0.1, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,34814.707076231774,3.1028048340864034,34814,433,45103.616342367975
influenza,"[0.65, 0.1, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,2995.5420703736277,0.22741440900593035,2994,449,87984.61239908998
influenza,"[0.65, 0.1, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,408.2728306976243,0.030474235111843398,407,276,91413.95582746701
influenza,"[0.65, 0.1, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,34434.59286992934,3.0632119295657647,34434,435,45931.71066172139
influenza,"[0.65, 0.1, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,2461.1917205509376,0.1863695163111872,2460,457,87332.65540370271
influenza,"[0.65, 0.1, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,301.8561261634382,0.02252932943350254,300,273,89511.55092425823
influenza,"[0.65, 0.1, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,34722.30393206148,3.093207550346043,34721,432,45798.11108482246
influenza,"[0.65, 0.1, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,2998.876910389374,0.22763287242878363,2997,437,88945.29236464413
influenza,"[0.65, 0.1, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,432.99727496210204,0.03232126647448352,431,275,92039.21474972165
influenza,"[0.65, 0.15000000000000002, 0.2]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,35776.75461580905,3.203665242424299,35775,427,43934.58326961633
influenza,"[0.65, 0.15000000000000002, 0.2]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3063.394905669946,0.23276500960235666,3062,485,85850.13413488273
influenza,"[0.65, 0.15000000000000002, 0.2]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,333.50125325213605,0.024904205025802175,332,286,88865.22551838076
influenza,"[0.65, 0.15000000000000002, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,35866.51699036319,3.213185211327402,35865,424,44419.46729197305
influenza,"[0.65, 0.15000000000000002, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,3289.9999748591176,0.2501551056496931,3289,451,88040.39501651016
influenza,"[0.65, 0.15000000000000002, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,431.4768233844849,0.032213128518815595,430,279,91508.26608789526
influenza,"[0.65, 0.15000000000000002, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,35506.14801080801,3.1752785670255532,35505,426,45172.1104850043
influenza,"[0.65, 0.15000000000000002, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,2728.5434725404393,0.20690966669011474,2727,462,87351.25301226022
influenza,"[0.65, 0.15000000000000002, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,318.98841985581333,0.023812493484676477,318,278,89609.28783244987
influenza,"[0.65, 0.15000000000000002, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,35795.4941803875,3.20574358447815,35793,423,45032.453524759345
influenza,"[0.65, 0.15000000000000002, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,3314.819332771007,0.25203545595818294,3314,441,88976.42503320922
influenza,"[0.65, 0.15000000000000002, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,459.656011444991,0.03431901416350282,458,279,92124.859195781
influenza,"[0.65, 0.2, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,36799.122769068344,3.3118865154265587,36798,418,43264.14162308382
influenza,"[0.65, 0.2, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3350.1016706027985,0.2549302020653847,3349,486,85899.32259498957
influenza,"[0.65, 0.2, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,350.8226534917986,0.026202774026253834,349,289,88958.28619531714
influenza,"[0.65, 0.2, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,36910.98799554542,3.3238468561140744,36909,416,43726.0839891346
influenza,"[0.65, 0.2, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,3609.609657624628,0.2749151205134545,3608,453,88099.35683215488
influenza,"[0.65, 0.2, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,456.2411964490142,0.03406936534003068,455,282,91604.70153868812
influenza,"[0.65, 0.2, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,36568.726434578406,3.2874920936606635,36567,418,44406.97742347244
influenza,"[0.65, 0.2, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,3022.923121357026,0.22959200147963105,3021,466,87332.94433360035
influenza,"[0.65, 0.2, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,337.15858981138604,0.025174550596597536,335,282,89643.21217381473
influenza,"[0.65, 0.2, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,36848.487568715405,3.31723607734476,36847,415,44268.88795548539
influenza,"[0.65, 0.2, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,3634.5632585135127,0.2768141355692464,3633,443,88926.47583573754
influenza,"[0.65, 0.2, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,487.04366563043345,0.03637199923975577,486,283,92211.76199895295
influenza,"[0.65, 0.25, 0.1]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,37814.00730860711,3.4203156027776247,37812,410,42583.22094960125
influenza,"[0.65, 0.25, 0.1]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3658.343871292014,0.2788310174306101,3656,488,85990.8887765021
influenza,"[0.65, 0.25, 0.1]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,369.25601732502673,0.027584079334807263,367,293,89114.24131416716
influenza,"[0.65, 0.25, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,37939.894109186156,3.433892006964917,37939,408,42995.39057903941
influenza,"[0.65, 0.25, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,3924.981620872557,0.29942643003419744,3923,454,88125.48620129676
influenza,"[0.65, 0.25, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,482.2806528093375,0.036021625718177755,480,285,91703.91294805937
influenza,"[0.65, 0.25, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,37621.571518812205,3.399752587507877,37620,410,43601.21683412181
influenza,"[0.65, 0.25, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,3346.1794109009625,0.2545777099738685,3345,470,87319.53271009796
influenza,"[0.65, 0.25, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,356.5866856957125,0.02663121573748617,355,286,89677.66472844816
influenza,"[0.65, 0.25, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,37900.91314644052,3.4297400991478453,37900,407,43457.65969671678
influenza,"[0.65, 0.25, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,3995.771133963994,0.3049020433585155,3995,446,88920.52066885763
influenza,"[0.65, 0.25, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,514.6140524407689,0.03844030193919884,514,286,92241.3275499879
influenza,"[0.65, 0.30000000000000004, 0.05]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,38820.73839580259,3.5288656391893616,38820,403,41899.425160954175
influenza,"[0.65, 0.30000000000000004, 0.05]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3988.251498462964,0.3044956710941749,3988,488,86004.39925646737
influenza,"[0.65, 0.30000000000000004, 0.05]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,388.5922989670137,0.02903410288576589,386,296,89213.74362201254
influenza,"[0.65, 0.30000000000000004, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,38965.47286742778,3.5446089839906003,38964,400,42215.948817603305
influenza,"[0.65, 0.30000000000000004, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,4287.293851936305,0.32768252117838625,4286,455,88146.92574592229
influenza,"[0.65, 0.30000000000000004, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,509.0195339709898,0.03802678872761326,508,288,91806.86587498362
influenza,"[0.65, 0.30000000000000004, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,38664.165067170674,3.511982749361046,38662,402,42753.01599333063
influenza,"[0.65, 0.30000000000000004, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,3699.763633570722,0.2820025701962294,3699,473,87268.93414307016
influenza,"[0.65, 0.30000000000000004, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,377.50031101892444,0.02819876736327083,376,291,89774.41083094246
influenza,"[0.65, 0.30000000000000004, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,38940.860924417124,3.5419710039051227,38939,399,42604.51183782592
influenza,"[0.65, 0.30000000000000004, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,4350.338834809135,0.33257579976068646,4349,448,88878.17247060321
influenza,"[0.65, 0.30000000000000004, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,541.5725014140868,0.0404633554366671,540,289,92274.57875989581
influenza,"[0.65, 0.35000000000000003, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,39818.52094488866,3.6374329622956116,39818,395,41131.18093001508
influenza,"[0.65, 0.35000000000000003, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,4340.470936444288,0.3319902005178673,4339,488,86025.83084372361
influenza,"[0.65, 0.35000000000000003, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,409.0324216616763,0.030567151273865056,408,299,89316.16401590803
influenza,"[0.65, 0.35000000000000003, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,39979.329191696415,3.6550771864650153,39978,393,41439.16363246543
influenza,"[0.65, 0.35000000000000003, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,4698.266242804613,0.35985976668669123,4698,455,88125.21338213452
influenza,"[0.65, 0.35000000000000003, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,535.6150653470445,0.04002164837432365,534,291,91914.62647446948
influenza,"[0.65, 0.35000000000000003, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,39696.20612845301,3.6241270230356335,39696,395,41908.856741573676
influenza,"[0.65, 0.35000000000000003, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,4085.0560472700427,0.31199981784197245,4084,475,87180.43901408958
influenza,"[0.65, 0.35000000000000003, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,399.75567175729645,0.02986818224530854,399,295,89809.27377795542
influenza,"[0.65, 0.35000000000000003, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,39963.18882229587,3.6533359534201195,39962,392,41757.94422664848
influenza,"[0.65, 0.35000000000000003, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,4733.704394114335,0.36261106442066054,4733,449,88787.18866613047
influenza,"[0.65, 0.35000000000000003, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,561.1344231273854,0.041931912417604335,560,292,92320.12313867544
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,36225.14955908814,3.2507038303473315,36224,432,41284.034031979056
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3069.2754821956596,0.23324410439783977,3068,494,85407.4019785336
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,326.5726650459003,0.02438715666214299,326,286,88526.44103984121
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,36290.5412732986,3.257690842042876,36290,429,41822.07747510436
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,3241.849071157536,0.24645738428958694,3241,457,87669.46611475649
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,418.20213070224816,0.03122049896552127,417,279,91271.5827617186
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,35896.547821262866,3.216110679024701,35896,432,42717.82847012585
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,2657.1261424965987,0.20143307923033044,2656,466,86987.01800880999
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,308.99724883645683,0.023065400579507067,308,276,89374.86324117542
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,36169.3877426757,3.2449326814656594,36168,429,42571.33539941623
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,3142.4959068935555,0.2387381588857191,3141,444,88660.67330815736
influenza,"[0.7000000000000001, 0.0, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,427.4821638780901,0.031910709859461844,427,276,91870.21505602998
influenza,"[0.7000000000000001, 0.05, 0.25]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,37213.34297490727,3.3557168678756857,37212,424,40706.76767988126
influenza,"[0.7000000000000001, 0.05, 0.25]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3358.142956518912,0.2555795757624387,3356,495,85466.4678935942
influenza,"[0.7000000000000001, 0.05, 0.25]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,343.70023779575183,0.025670455717643835,343,290,88680.03390660047
influenza,"[0.7000000000000001, 0.05, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,37301.68746928458,3.365216390580156,37300,421,41184.87927595817
influenza,"[0.7000000000000001, 0.05, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,3559.9228779136874,0.27108807319919603,3559,459,87734.50777398019
influenza,"[0.7000000000000001, 0.05, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,442.3625426868746,0.03303138812739011,441,282,91368.6721867981
influenza,"[0.7000000000000001, 0.05, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,36927.293144434705,3.3253297691303976,36925,423,41975.716669720015
influenza,"[0.7000000000000001, 0.05, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,2946.3916558542383,0.22370595452076314,2945,470,86967.85383225413
influenza,"[0.7000000000000001, 0.05, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,326.6648166481042,0.024388892012187826,326,281,89470.7174202166
influenza,"[0.7000000000000001, 0.05, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,37213.61855015606,3.355866100380627,37212,420,41819.82879417869
influenza,"[0.7000000000000001, 0.05, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,3529.0633642050707,0.2686518539928593,3528,447,88643.87174819806
influenza,"[0.7000000000000001, 0.05, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,464.3426548735725,0.03467277086531551,463,281,91994.23928092222
influenza,"[0.7000000000000001, 0.1, 0.2]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,38196.05986935487,3.461087336832041,38195,415,40057.38183958926
influenza,"[0.7000000000000001, 0.1, 0.2]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,3668.3958078806227,0.2796409903787033,3666,496,85528.6458447058
influenza,"[0.7000000000000001, 0.1, 0.2]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,361.67351717943683,0.02701811689840499,360,293,88777.6212009374
influenza,"[0.7000000000000001, 0.1, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,38306.389582148484,3.4730396500639062,38304,412,40473.06758099956
influenza,"[0.7000000000000001, 0.1, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,3902.949822299347,0.29774087651468156,3902,460,87759.67667711838
influenza,"[0.7000000000000001, 0.1, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,467.93077471362596,0.03494822805185827,466,285,91468.360078683
influenza,"[0.7000000000000001, 0.1, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,37950.36771356838,3.434752827587902,37950,414,41190.3453715583
influenza,"[0.7000000000000001, 0.1, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,3264.3133007295332,0.2482609826512406,3263,474,86953.64784256901
influenza,"[0.7000000000000001, 0.1, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,345.42396417254565,0.025795320957653724,344,285,89503.56148233871
influenza,"[0.7000000000000001, 0.1, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,38240.392519478206,3.4659757452340725,38239,411,41027.02009856586
influenza,"[0.7000000000000001, 0.1, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,3906.3315737148096,0.29796060288485077,3906,450,88637.08109648676
influenza,"[0.7000000000000001, 0.1, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,495.26851079052904,0.03699136143417039,495,285,92077.25884436826
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,39172.70451021019,3.5667420833802597,39171,407,39395.67632558798
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,4000.610960017796,0.305489051127414,3999,497,85593.96942381907
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,380.79833773724147,0.02845151829899676,379,297,88937.33591042444
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,39304.69731143907,3.581154865314681,39303,404,39750.8848307133
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,4257.515197890829,0.32538747120644995,4255,461,87790.79991524195
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,495.59428103651965,0.03702171327299472,495,289,91628.16055631381
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,38965.34664445254,3.5443191355133212,38964,407,40437.41311451348
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,3612.4474179333893,0.2752414332723121,3611,477,86902.64091323566
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,365.4904207150837,0.027300091978994138,364,289,89536.96160825464
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,39247.99307007319,3.575031460868113,39247,404,40275.38275921576
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,4284.4576831162485,0.3274504603618277,4282,452,88593.55877492817
influenza,"[0.7000000000000001, 0.15000000000000002, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,526.4518424953023,0.03933003172533186,525,289,92162.68017620021
influenza,"[0.7000000000000001, 0.2, 0.1]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,40142.56525207332,3.672592791432756,40140,400,38728.87774840828
influenza,"[0.7000000000000001, 0.2, 0.1]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,4355.0071100382875,0.33315900023234724,4354,497,85622.62289826981
influenza,"[0.7000000000000001, 0.2, 0.1]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,400.8667941842567,0.029956714577023785,400,300,89041.14614743457
influenza,"[0.7000000000000001, 0.2, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,40288.90479318574,3.688705125201692,40288,397,39031.21368496468
influenza,"[0.7000000000000001, 0.2, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,4640.6666478979405,0.35537528694099346,4639,461,87779.64778094788
influenza,"[0.7000000000000001, 0.2, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,524.8070092357106,0.03921289443140318,524,292,91730.88108530364
influenza,"[0.7000000000000001, 0.2, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,39971.305984621315,3.6539108718005737,39970,399,39606.955266919176
influenza,"[0.7000000000000001, 0.2, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,3992.351324063472,0.3047928808448297,3991,480,86856.57485124996
influenza,"[0.7000000000000001, 0.2, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,387.09668689897535,0.02891986144119702,385,294,89632.03107867259
influenza,"[0.7000000000000001, 0.2, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,40254.811910267395,3.6850014099208894,40253,396,39437.98862859321
influenza,"[0.7000000000000001, 0.2, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,4682.444078219102,0.3586128378275678,4681,453,88507.56482196826
influenza,"[0.7000000000000001, 0.2, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,557.9707321583642,0.041695677277230725,556,292,92191.61085594
influenza,"[0.7000000000000001, 0.25, 0.05]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,41104.923346214426,3.778547308665021,41104,393,38023.1744451311
influenza,"[0.7000000000000001, 0.25, 0.05]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,4731.783371475258,0.3626852732551508,4730,496,85609.55227343478
influenza,"[0.7000000000000001, 0.25, 0.05]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,422.1996190639468,0.031556191777428085,421,304,89205.85134856527
influenza,"[0.7000000000000001, 0.25, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,41269.82608793949,3.7968536673959736,41269,390,38268.42969798995
influenza,"[0.7000000000000001, 0.25, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,5056.075756106452,0.3880188255887077,5054,461,87766.53038738958
influenza,"[0.7000000000000001, 0.25, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,554.4224589595713,0.04143485918189224,553,295,91837.83409264775
influenza,"[0.7000000000000001, 0.25, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,40968.02749921692,3.76348519345472,40966,392,38778.27185665424
influenza,"[0.7000000000000001, 0.25, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,4405.07826066077,0.33702738617735384,4403,482,86772.95216602694
influenza,"[0.7000000000000001, 0.25, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,410.09043299162647,0.03064496072128194,408,298,89665.94737737702
influenza,"[0.7000000000000001, 0.25, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,41249.6165016066,3.7946477967470473,41248,389,38604.42637377508
influenza,"[0.7000000000000001, 0.25, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,5118.3604083531,0.3928893284299081,5117,454,88421.37123159404
influenza,"[0.7000000000000001, 0.25, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,588.3589096095367,0.04397628305217782,587,296,92282.99912000113
influenza,"[0.7000000000000001, 0.30000000000000004, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,42059.280730419996,3.8845354150646187,42059,386,37277.13801718308
influenza,"[0.7000000000000001, 0.30000000000000004, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,5131.111564859751,0.39410084750356805,5131,495,85605.3484077091
influenza,"[0.7000000000000001, 0.30000000000000004, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,444.61145436424096,0.033237727349761256,444,307,89314.84228883867
