pathogen,split,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,epidemic_duration,vaccinations_administered
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,25759.432298596006,6117.2537792266485,25758,598,96218.525273809
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,159.7521861592488,54.559884396148625,158,142,84608.14016951123
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,50018.75514410995,4.70187436859184,50018,362,41705.8413210176
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,37587.82438302707,3.396263257129773,37587,407,43393.183203172215
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,11218.400108007161,1.0731049180170606,11217,457,44890.878059037204
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,42245.24203476332,3.7433449397220397,42244,401,73284.72311232136
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,12681.332340561967,1.0125400441373023,12680,496,79890.80211773716
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,324.5310764615731,0.030541535627066536,324,215,60109.17151997877
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,36876.87557801234,3.1342754329057962,36876,443,85730.4260436754
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,2419.16039172681,0.18310208747888618,2418,440,88392.3560841117
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,88.73124205633044,0.008267118063695946,87,138,61324.07418489872
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,33149.35873728179,2.7358476172043193,33149,484,91407.45971414066
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,703.0226760429716,0.0526620379052604,702,341,89725.72459301376
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,44.65795027159751,0.004112201893863899,44,102,61566.54839724417
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,30523.81982855736,2.466941835495965,30523,522,94299.94367664502
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,314.15755898577845,0.02344770445709251,314,273,90050.34698566633
influenza,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,28.606182119919378,0.002600973187878338,28,81,61602.78237756409
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,50018.75514410995,4.70187436859184,50018,362,41705.8413210176
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,37587.82438302707,3.396263257129773,37587,407,43393.183203172215
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,11218.400108007161,1.0731049180170606,11217,457,44890.878059037204
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,42407.562042498634,3.7627545857482554,42406,397,73810.99210693646
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,13422.569502920567,1.0756400674714297,13422,478,80622.24200646844
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,458.0658793035223,0.04313657036109596,457,226,61227.84925613432
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,36822.220637922685,3.12868743330716,36822,437,86906.84691759905
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,2891.795678523391,0.21932589433549454,2890,423,89879.22889218919
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,140.85476437695263,0.013158098557168256,140,152,63535.53316262366
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,32864.3236722635,2.706554942580327,32863,478,92681.41010331987
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,927.877507258056,0.06954848531938432,927,334,91692.58435356381
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,76.04163382657575,0.00704601710783863,75,118,64893.32299573249
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,30044.58427706793,2.419191183043611,30044,518,95461.11832376596
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,439.6774767081189,0.032818004408016827,439,273,92417.66617748987
influenza,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,51.1527541916978,0.00470177697783891,50,98,65905.4727145173
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,50018.75514410995,4.70187436859184,50018,362,41705.8413210176
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,37587.82438302707,3.396263257129773,37587,407,43393.183203172215
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,11218.400108007161,1.0731049180170606,11217,457,44890.878059037204
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,42539.81843438151,3.7777186045716062,42538,401,70661.0216423939
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,13285.006311689958,1.0640433818707444,13284,506,77775.91756201556
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,325.7098570080951,0.03065485676903048,325,216,60085.64229433605
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,37300.64511601004,3.1805203657070136,37300,443,83181.74022661624
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,2572.071807271231,0.19486468103305832,2571,455,87147.93497873408
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,88.85847831859279,0.008278799450573832,88,138,61230.1127941251
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,33613.93933924074,2.784152494006432,33613,483,89270.24659283974
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,729.2109443721755,0.0546403876210299,729,349,88958.22350528481
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,44.691703403772706,0.0041152182819277445,44,102,61507.17898884724
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,30985.680986840987,2.5133073219283526,30985,520,92549.14141364572
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,321.1578448155333,0.02397467635266323,321,277,89517.55139155325
influenza,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,28.619028698730617,0.002602089895250418,28,81,61561.722841400304
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,50018.75514410995,4.70187436859184,50018,362,41705.8413210176
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,37587.82438302707,3.396263257129773,37587,407,43393.183203172215
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,11218.400108007161,1.0731049180170606,11217,457,44890.878059037204
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,42555.781024021606,3.7799548532949143,42555,398,71765.05943287385
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,13461.901576060176,1.079046458137046,13461,485,79546.96682855734
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,440.11392154693755,0.04144376842161661,439,225,61201.97524873623
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,37075.84430302318,3.1562157446933536,37075,438,84820.30838616661
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,2848.4427723146932,0.21600971153225407,2847,429,89125.11413508767
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,134.65552114060884,0.012577540642008386,133,151,63524.69531325759
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,33132.5917334354,2.7342028921121933,33131,480,90989.09810722755
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,890.2959906040728,0.06672237337432586,890,336,91194.14883081743
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,72.26866881463772,0.006695148255056408,72,117,64922.36151330218
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,30321.08935109487,2.446652899388081,30320,520,94111.18254379756
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,418.6719146503999,0.031246763526568227,418,273,92049.08740283494
influenza,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,48.52382204714882,0.004458853817348992,48,97,65964.72990578302
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,45813.52693861415,4.16963072295072,45813,394,49001.75359116297
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,25668.22535915868,2.186686603123645,25668,531,49748.547301061866
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,799.950527400737,0.0757021311605105,799,352,48519.086858666036
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,38648.082665165755,3.329789645474713,38647,436,78198.65574128475
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,4436.442814222344,0.3396249044018873,4435,529,83121.40622518215
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,108.93044874713803,0.010183323847672345,108,156,58590.30028602753
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,33935.744131104424,2.817960710770164,33934,479,88643.27200872841
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,892.7274740061935,0.06698361700817662,891,377,87880.23257919485
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,48.70576919888572,0.00449590208495361,47,108,60221.318900256076
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,30782.96008794842,2.492930926617216,30782,521,93185.70435959031
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,348.0117909915956,0.025990085358177525,347,287,89134.98120577601
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,29.992281036090187,0.002733013822676573,29,84,60921.962575825455
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,28622.31580522973,2.2780815657409645,28621,559,95438.72093548253
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,187.8581220959635,0.013991377831665415,187,233,89695.80544627606
influenza,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,21.36851541092893,0.0019216829267697116,20,69,61238.72083229144
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,45813.52693861415,4.16963072295072,45813,394,49001.75359116297
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,25668.22535915868,2.186686603123645,25668,531,49748.547301061866
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,799.950527400737,0.0757021311605105,799,352,48519.086858666036
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,38778.11969891249,3.344597978897808,38777,432,78723.65782544194
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,4903.90386700489,0.37626654600770615,4903,514,83904.06151692965
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,139.808555923798,0.013088104748982867,138,165,59355.88073544689
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,33877.4335131017,2.8121188689999546,33877,473,89709.70907181641
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,1100.12112429326,0.08261090478386773,1099,372,89304.89051747342
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,70.39705842400623,0.006529840581635813,69,121,62374.00382504988
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,30505.29583846245,2.4652342030310477,30504,516,94310.77085597403
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,456.62797998680253,0.0341086531733685,456,289,91021.17464560029
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,46.743339303996464,0.004296838199376344,46,98,63945.44723920303
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,28191.26835247522,2.2362064921611458,28190,556,96433.48659929872
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,257.5322304758443,0.019181953943963544,257,238,91882.14430831304
influenza,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,35.201137327659396,0.003209292558501342,35,84,65226.827042939425
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,45813.52693861415,4.16963072295072,45813,394,49001.75359116297
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,25668.22535915868,2.186686603123645,25668,531,49748.547301061866
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,799.950527400737,0.0757021311605105,799,352,48519.086858666036
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,39480.483399212695,3.422968661371079,39479,435,73017.28252448024
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,5308.422140584658,0.40832258558645435,5307,574,79931.01245471142
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,109.38113080587516,0.010224934718986434,108,156,58346.50108499595
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,35092.650441143516,2.940111205154519,35092,475,83740.18389682706
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,1013.6718242362504,0.07614170365267516,1013,407,85839.51197207271
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,48.94427482345411,0.004520342178581968,48,109,60327.953647111084
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,32015.256264901713,2.6177869964589813,32014,514,89214.95011031153
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,375.6442073814643,0.028069502373803856,375,303,87686.98559436755
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,30.037770267682617,0.0027369849278816535,29,84,60788.65198728876
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,29817.14562953721,2.3956285790838674,29817,549,92273.02847549593
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,197.4809666633267,0.014714271044179333,197,242,88598.50664489364
influenza,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,21.390132328161506,0.0019235200113710102,20,69,61136.36489625214
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,45813.52693861415,4.16963072295072,45813,394,49001.75359116297
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,25668.22535915868,2.186686603123645,25668,531,49748.547301061866
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,799.950527400737,0.0757021311605105,799,352,48519.086858666036
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,39361.119466739445,3.409746345777482,39360,432,74369.48764718701
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,5205.587229899584,0.40010411440807137,5205,538,82024.831739367
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,136.13901011104818,0.012742838022829744,135,164,59304.0983916333
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,34733.27180256362,2.902114865395413,34733,473,85593.84714055821
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,1114.693037260682,0.08373134682763582,1114,385,88001.53328253259
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,67.5673669270914,0.00626306678016336,66,119,62088.10526307288
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,31444.38255033928,2.5597505746560834,31444,513,91023.27040915619
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,449.15359728239434,0.03355538316696671,448,294,90013.45360102589
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,44.43124777578906,0.0040799250912980905,44,96,63629.70939184257
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,29109.93597023201,2.325816804878745,29109,551,93897.57632745817
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,249.94403819577448,0.018617968959462203,249,240,91105.25264176313
influenza,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,33.4751352884242,0.003047193451011983,33,82,64823.441791433994
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,33483.480945972144,2.7718548700975165,33482,462,94482.99472266332
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,1517.2829635517764,0.11418791888242417,1516,379,91348.57698470706
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,85.46545615547217,0.007957200290457017,85,135,61578.48607041653
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,29810.994581903986,2.3964762629754808,29810,512,97602.07902834612
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,512.539603667951,0.03831382042184529,512,298,91737.29725692119
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,43.638977979757044,0.004017149212615746,42,101,62014.76394641053
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,27445.755656994013,2.164507039444689,27444,557,98780.29106762272
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,251.75281426179464,0.018762961097020244,251,245,91742.32593370203
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,28.092443086659912,0.002552356098969751,28,80,61819.83676359439
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,25879.18802576902,2.0150173472426953,25878,597,99299.55505002078
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,151.7694479158938,0.011286368432238712,150,207,91592.40565295631
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,20.506417010482267,0.0018404354296245823,19,67,62034.46954038679
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,24811.077296967822,1.9149659182849263,24810,631,99554.74177274675
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,103.4575837654093,0.0076782838981294035,102,179,91439.03068390259
influenza,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,16.01046180080785,0.0014171278730143076,15,57,61757.20874547321
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,33483.480945972144,2.7718548700975165,33482,462,94482.99472266332
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,1517.2829635517764,0.11418791888242417,1516,379,91348.57698470706
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,85.46545615547217,0.007957200290457017,85,135,61578.48607041653
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,29814.861556195225,2.396934836076708,29813,509,97712.74096672705
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,570.9854358609311,0.04268947917778504,570,299,92335.52034819205
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,51.85950040638144,0.0047844515731875386,51,106,62992.27514954466
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,27381.729224721574,2.158414481093537,27381,554,98912.2885150138
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,303.4857368011253,0.022620466834837594,303,248,92813.26446597136
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,37.37907100495642,0.003419037157128367,37,89,64177.17675095448
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,25752.667820708957,2.0031614959914865,25751,593,99405.20985667472
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,194.39024692377978,0.014456673218698046,194,213,93146.5155726294
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,29.637279186322353,0.002690063925703647,28,78,65330.79266439511
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,24643.391471542982,1.899457063987076,24642,628,99640.08156347692
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,138.83212878574147,0.01030542862864996,137,187,93380.3007405897
influenza,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,24.76715395071045,0.0022316778899410094,24,70,66328.44295533883
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,33483.480945972144,2.7718548700975165,33482,462,94482.99472266332
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,1517.2829635517764,0.11418791888242417,1516,379,91348.57698470706
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,85.46545615547217,0.007957200290457017,85,135,61578.48607041653
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,29938.00040334859,2.4090978433873853,29937,511,97379.80603551757
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,516.9131567213897,0.03864294323476243,516,300,91609.75490672153
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,43.64968334547234,0.004018106098325218,42,101,61995.211322014
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,27613.061780182674,2.180609386740163,27612,555,98580.51115677654
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,253.75249639648112,0.018913621606203097,253,246,91544.36558833873
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,28.098575192096455,0.002552888452737408,28,80,61799.66342749182
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,26049.922526056427,2.0310970792307943,26049,594,99146.99571110742
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,152.78260411553157,0.011362463194153976,152,208,91434.15589777335
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,20.509937706865387,0.0018407336493153465,19,67,62016.374115436505
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,24970.82493101418,1.9297858746766232,24970,628,99443.15752271411
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,104.04620349884513,0.007722213814730467,103,180,91328.3381737901
influenza,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,16.01252409179081,0.0014172977237729718,15,57,61741.90736451612
influenza,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,33483.480945972144,2.7718548700975165,33482,462,94482.99472266332
influenza,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,1517.2829635517764,0.11418791888242417,1516,379,91348.57698470706
