,pathogen,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,peak_deaths,epidemic_duration,vaccinations_administered
617,influenza,56,cases,2.0,1.0,0.9,20.12708158109241,0.0018042809260390678,2.717044344157385,0.0018042809260390678,66,62264.655855897414
618,influenza,56,cases,2.0,2.0,0.25,23214.305139894364,1.768355635266385,850.0295419017252,1.768355635266385,684,99956.69697132005
619,influenza,56,cases,2.0,2.0,0.5,72.2031945566313,0.005345152296858902,5.108996125794151,0.005345152296858902,153,91220.93148892531
620,influenza,56,cases,2.0,2.0,0.9,13.075011714709385,0.0011432014380436835,2.1381592318514278,0.0011432014380436835,50,62320.47137235625
621,influenza,56,deaths,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
622,influenza,56,deaths,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
623,influenza,56,deaths,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
624,influenza,56,deaths,0.0,1.0,0.25,42491.53638043019,3.7727079423263827,3290.205523331564,3.7727079423263827,396,72290.9686538501
625,influenza,56,deaths,0.0,1.0,0.5,12578.103657515403,1.0035110802971867,593.8667118350105,1.0035110802971867,467,81742.43048443705
626,influenza,56,deaths,0.0,1.0,0.9,497.8086300592663,0.04683643599950514,34.53464650768777,0.04683643599950514,216,64083.36370821253
627,influenza,56,deaths,0.0,2.0,0.25,33765.288218598085,2.8002243131904034,1999.7202912056873,2.8002243131904034,475,87999.5198887677
628,influenza,56,deaths,0.0,2.0,0.5,996.4250279433381,0.07472491462463893,46.40698846754499,0.07472491462463893,347,89537.13720019732
629,influenza,56,deaths,0.0,2.0,0.9,82.85211307511446,0.00767906596609515,8.243037511895702,0.00767906596609515,119,66157.32752736374
630,influenza,56,deaths,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
631,influenza,56,deaths,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
632,influenza,56,deaths,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
633,influenza,56,deaths,1.0,1.0,0.25,30546.155679472347,2.4700293380943457,1663.821255097228,2.4700293380943457,501,96639.28199271658
634,influenza,56,deaths,1.0,1.0,0.5,631.0869285716417,0.04719838962646332,31.448556594487187,0.04719838962646332,305,91962.44218144355
635,influenza,56,deaths,1.0,1.0,0.9,58.35410529243905,0.005390954957746794,5.912480611004114,0.005390954957746794,109,64508.20782346955
636,influenza,56,deaths,1.0,2.0,0.25,26527.427455896403,2.0763474414231253,1187.0931569864424,2.0763474414231253,580,98719.21702057963
637,influenza,56,deaths,1.0,2.0,0.5,207.77773023196767,0.015455323316511105,12.518400815196213,0.015455323316511105,219,92213.99405412831
638,influenza,56,deaths,1.0,2.0,0.9,31.725717367464814,0.002881596749344418,4.020409128778337,0.002881596749344418,79,66026.28070341895
639,influenza,56,deaths,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
640,influenza,56,deaths,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
641,influenza,56,deaths,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
642,influenza,56,deaths,2.0,1.0,0.25,24452.66368983625,1.8819986542973324,993.0924543850165,1.8819986542973324,625,99894.16777442294
643,influenza,56,deaths,2.0,1.0,0.5,157.6438873546347,0.011714299127600917,9.920846153153054,0.011714299127600917,199,93002.67927497956
644,influenza,56,deaths,2.0,1.0,0.9,25.02930876875786,0.002258726841230267,3.2736362893571624,0.002258726841230267,72,64141.41062603637
645,influenza,56,deaths,2.0,2.0,0.25,23114.75058576375,1.7593171436272894,840.242145944228,1.7593171436272894,684,99962.3050647825
646,influenza,56,deaths,2.0,2.0,0.5,90.92975490245837,0.0067325945337560035,6.6076401365875,0.0067325945337560035,159,93158.01783548451
647,influenza,56,deaths,2.0,2.0,0.9,18.54371507418828,0.0016474554940014484,2.826227317750641,0.0016474554940014484,59,65782.64392898334
648,influenza,28,cases,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
649,influenza,28,cases,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
650,influenza,28,cases,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
651,influenza,28,cases,0.0,1.0,0.25,42741.12298586423,3.801396234529962,3291.5890635586456,3.801396234529962,401,69236.45850828344
652,influenza,28,cases,0.0,1.0,0.5,12782.373151523803,1.0211697216072797,553.898589086657,1.0211697216072797,506,78047.41696758778
653,influenza,28,cases,0.0,1.0,0.9,282.71249116744417,0.026577521998275334,19.192039617265564,0.026577521998275334,202,61287.92965983385
654,influenza,28,cases,0.0,2.0,0.25,34840.862011908364,2.9135435239152074,2106.9547715882245,2.9135435239152074,474,84975.80689410109
655,influenza,28,cases,0.0,2.0,0.5,894.2483035392218,0.06711181299400187,35.12707353509071,0.06711181299400187,390,86101.19755802579
656,influenza,28,cases,0.0,2.0,0.9,44.22068389750852,0.004072501863926732,4.474583063296116,0.004072501863926732,102,61700.69408255727
657,influenza,28,cases,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
658,influenza,28,cases,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
659,influenza,28,cases,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
660,influenza,28,cases,1.0,1.0,0.25,30912.072331389973,2.5067964464270918,1695.783990359691,2.5067964464270918,501,96151.69490321865
661,influenza,28,cases,1.0,1.0,0.5,565.9804050770705,0.042339032737592014,26.45998005819009,0.042339032737592014,314,90587.55041537868
662,influenza,28,cases,1.0,1.0,0.9,42.993344412160184,0.003955804122805691,4.418477315283751,0.003955804122805691,100,62110.94167368548
663,influenza,28,cases,1.0,2.0,0.25,27140.944312873373,2.134908363087239,1245.9694150394607,2.134908363087239,574,98345.59589444991
664,influenza,28,cases,1.0,2.0,0.5,169.76569168779474,0.012636581936458273,9.356523273670977,0.012636581936458273,224,89703.40107438243
665,influenza,28,cases,1.0,2.0,0.9,20.475293257985747,0.0018376728403370142,2.7316832803146993,0.0018376728403370142,67,61961.7317144823
666,influenza,28,cases,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
667,influenza,28,cases,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
668,influenza,28,cases,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
669,influenza,28,cases,2.0,1.0,0.25,24612.476270914376,1.8967880835135698,1009.1237647965836,1.8967880835135698,623,99879.2968799258
670,influenza,28,cases,2.0,1.0,0.5,140.0530011124984,0.010409495830130025,8.508964552585475,0.010409495830130025,199,91849.86645651895
671,influenza,28,cases,2.0,1.0,0.9,20.139884024726584,0.0018053289097618767,2.7170672961799474,0.0018053289097618767,66,62135.445717133654
672,influenza,28,cases,2.0,2.0,0.25,23322.96757516477,1.7782429943796607,862.0071822942041,1.7782429943796607,680,99952.30716606809
673,influenza,28,cases,2.0,2.0,0.5,74.41464070450749,0.005510364142914102,5.14966950597006,0.005510364142914102,157,90980.69585473728
674,influenza,28,cases,2.0,2.0,0.9,13.080109332948062,0.0011435842188431264,2.1381592318514278,0.0011435842188431264,50,62168.12620410624
675,influenza,28,deaths,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
676,influenza,28,deaths,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
677,influenza,28,deaths,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
678,influenza,28,deaths,0.0,1.0,0.25,42634.197547558426,3.7894542832107048,3309.495489085659,3.7894542832107048,396,71556.33035958774
679,influenza,28,deaths,0.0,1.0,0.5,12830.335725416531,1.0249708690224686,605.5213224517631,1.0249708690224686,468,81267.62536705872
680,influenza,28,deaths,0.0,1.0,0.9,498.53460488963594,0.04690482654406824,34.568873208456104,0.04690482654406824,216,64021.65857654827
681,influenza,28,deaths,0.0,2.0,0.25,34088.82796906076,2.834245280092939,2038.2912976606253,2.834245280092939,473,87392.91055991758
682,influenza,28,deaths,0.0,2.0,0.5,1043.688122473735,0.07830299716655194,47.643725140787126,0.07830299716655194,355,89177.08850139755
683,influenza,28,deaths,0.0,2.0,0.9,82.92163267687715,0.00768541406806039,8.24453815657206,0.00768541406806039,119,66068.28656503515
684,influenza,28,deaths,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
685,influenza,28,deaths,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
686,influenza,28,deaths,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
687,influenza,28,deaths,1.0,1.0,0.25,30709.52454436603,2.486470937267276,1681.911173340003,2.486470937267276,499,96474.20358770929
688,influenza,28,deaths,1.0,1.0,0.5,643.7327632805664,0.04815198606629483,31.78960429362141,0.04815198606629483,308,91787.73700558394
689,influenza,28,deaths,1.0,1.0,0.9,58.37679049856644,0.005392995896523406,5.912812478355292,0.005392995896523406,109,64462.109267842075
690,influenza,28,deaths,1.0,2.0,0.25,26761.408614465923,2.098647645992201,1211.8276557403174,2.098647645992201,576,98610.55034808813
691,influenza,28,deaths,1.0,2.0,0.5,212.64647270869057,0.01582206635861241,12.609232110811098,0.01582206635861241,222,91786.67950263277
692,influenza,28,deaths,1.0,2.0,0.9,31.73321804524949,0.002882235141303243,4.020411941870172,0.002882235141303243,79,65970.27778536786
693,influenza,28,deaths,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
694,influenza,28,deaths,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
695,influenza,28,deaths,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
696,influenza,28,deaths,2.0,1.0,0.25,24537.718079793733,1.8898709629034731,1002.3546964561555,1.8898709629034731,623,99888.03229874051
697,influenza,28,deaths,2.0,1.0,0.5,159.31845648661937,0.011839578746910943,9.949100548271508,0.011839578746910943,201,92869.33939940688
698,influenza,28,deaths,2.0,1.0,0.9,25.03149179071613,0.0022589061610093016,3.2736362893571624,0.0022589061610093016,72,64115.856524335635
699,influenza,28,deaths,2.0,2.0,0.25,23217.069892340864,1.7686146831239908,851.4737663598999,1.7686146831239908,679,99957.74481440723
700,influenza,28,deaths,2.0,2.0,0.5,92.15651767083037,0.006824721940105151,6.618895133483743,0.006824721940105151,161,92791.34556399481
701,influenza,28,deaths,2.0,2.0,0.9,18.544547243077044,0.0016475190843638944,2.826227317750641,0.0016475190843638944,59,65756.2885545976
702,influenza,7,cases,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
703,influenza,7,cases,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
704,influenza,7,cases,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
705,influenza,7,cases,0.0,1.0,0.25,42988.72280173669,3.8306836899577053,3331.073980820177,3.8306836899577053,399,68534.92730029851
706,influenza,7,cases,0.0,1.0,0.5,13388.373951064928,1.072874532564489,587.099298065931,1.072874532564489,504,77518.16069655711
707,influenza,7,cases,0.0,1.0,0.9,286.95182176346964,0.026978357076637326,19.412980870357632,0.026978357076637326,203,61207.41124736753
708,influenza,7,cases,0.0,2.0,0.25,35286.85806053429,2.9612450598097206,2167.6526261344575,2.9612450598097206,469,84339.0070069232
709,influenza,7,cases,0.0,2.0,0.5,1020.0923160849483,0.0766202443909467,39.39298786119997,0.0766202443909467,403,86040.95613775834
710,influenza,7,cases,0.0,2.0,0.9,44.97346883299042,0.004143655622800234,4.51859155945044,0.004143655622800234,103,61570.28853759838
711,influenza,7,cases,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
712,influenza,7,cases,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
713,influenza,7,cases,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
714,influenza,7,cases,1.0,1.0,0.25,31169.27369404601,2.5328637263784346,1727.4207504644478,2.5328637263784346,497,95944.6026924293
715,influenza,7,cases,1.0,1.0,0.5,600.2483344040567,0.04491610540008864,27.800140424234996,0.04491610540008864,319,90568.88759378098
716,influenza,7,cases,1.0,1.0,0.9,43.29676036094992,0.003983208355249119,4.439543900144206,0.003983208355249119,100,61872.09226504721
717,influenza,7,cases,1.0,2.0,0.25,27480.79548075844,2.1676257762715534,1284.4602142713206,2.1676257762715534,566,98184.03044056459
718,influenza,7,cases,1.0,2.0,0.5,184.7003997465591,0.0137549655420221,9.960658214944345,0.0137549655420221,231,89639.83087271398
719,influenza,7,cases,1.0,2.0,0.9,20.774416883643884,0.001866978650165316,2.7459026789896424,0.001866978650165316,68,62038.95568657933
720,influenza,7,cases,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
721,influenza,7,cases,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
722,influenza,7,cases,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
723,influenza,7,cases,2.0,1.0,0.25,24746.75251306835,1.9092553151711695,1024.4280970265622,1.9092553151711695,619,99869.93574095731
724,influenza,7,cases,2.0,1.0,0.5,145.53617609324112,0.010819687965583693,8.749622377415562,0.010819687965583693,202,91827.36190753787
725,influenza,7,cases,2.0,1.0,0.9,20.227245128858023,0.0018128458325171052,2.7239069066965835,0.0018128458325171052,66,61911.58368084981
726,influenza,7,cases,2.0,2.0,0.25,23483.229119045816,1.7928576345622043,880.0509880209402,1.7928576345622043,672,99945.12572600947
727,influenza,7,cases,2.0,2.0,0.5,79.13446096663728,0.005863022322328475,5.352621705556491,0.005863022322328475,162,90944.47025673106
728,influenza,7,cases,2.0,2.0,0.9,13.1580954756452,0.001149998349263338,2.1445728032943827,0.001149998349263338,50,61752.08775789855
729,influenza,7,deaths,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
730,influenza,7,deaths,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
731,influenza,7,deaths,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
732,influenza,7,deaths,0.0,1.0,0.25,42883.93851213492,3.8189626220294386,3348.8664815449674,3.8189626220294386,394,70765.40465611054
733,influenza,7,deaths,0.0,1.0,0.5,13325.982784275973,1.067260966675024,634.0159600438021,1.067260966675024,468,80747.76659445361
734,influenza,7,deaths,0.0,1.0,0.9,513.4186191730705,0.04831140476590028,35.529509684826536,0.04831140476590028,218,64038.412298796036
735,influenza,7,deaths,0.0,2.0,0.25,34555.6715421382,2.8836930711386968,2100.7095288931005,2.8836930711386968,467,86707.91115468818
736,influenza,7,deaths,0.0,2.0,0.5,1146.1849027083208,0.08605534405178436,51.4830306572307,0.08605534405178436,364,88880.53510074312
737,influenza,7,deaths,0.0,2.0,0.9,85.03672891843088,0.007886921466578137,8.391485242613191,0.007886921466578137,121,66133.50500683706
738,influenza,7,deaths,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
739,influenza,7,deaths,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
740,influenza,7,deaths,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
741,influenza,7,deaths,1.0,1.0,0.25,30961.72197392195,2.5119576078647086,1712.5649958923489,2.5119576078647086,496,96289.20559854832
742,influenza,7,deaths,1.0,1.0,0.5,672.8819133113112,0.050345686525195874,32.94988541929112,0.050345686525195874,312,91678.2617001391
743,influenza,7,deaths,1.0,1.0,0.9,59.018490944922746,0.005451571929948327,5.960030141420505,0.005451571929948327,109,64128.834836721246
744,influenza,7,deaths,1.0,2.0,0.25,27096.66685621269,2.130753765779367,1249.5621791770523,2.130753765779367,568,98463.91950854333
745,influenza,7,deaths,1.0,2.0,0.5,225.35792680994723,0.01677395350697988,13.103945491427018,0.01677395350697988,228,91574.51072228608
746,influenza,7,deaths,1.0,2.0,0.9,32.21501416785918,0.0029286144260961904,4.048678887930287,0.0029286144260961904,80,65933.62723990313
747,influenza,7,deaths,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
748,influenza,7,deaths,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
749,influenza,7,deaths,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
750,influenza,7,deaths,2.0,1.0,0.25,24667.53340653612,1.9019117535390762,1017.0774083556705,1.9019117535390762,618,99877.66861587057
751,influenza,7,deaths,2.0,1.0,0.5,163.5617208899638,0.012157671918804347,10.122290421236723,0.012157671918804347,203,92727.71198069352
752,influenza,7,deaths,2.0,1.0,0.9,25.271498467071055,0.0022834725826564157,3.2815000865823336,0.0022834725826564157,73,64364.46950338384
753,influenza,7,deaths,2.0,2.0,0.25,23368.960225171737,1.7824444084278077,868.5566774712975,1.7824444084278077,672,99951.51146878538
754,influenza,7,deaths,2.0,2.0,0.5,95.89531545136799,0.00710409181055642,6.75628230862686,0.00710409181055642,165,92586.3260200795
755,influenza,7,deaths,2.0,2.0,0.9,18.75506672520202,0.0016693436861305716,2.8311704049886623,0.0016693436861305716,60,65995.51574640245
756,influenza,1,cases,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
757,influenza,1,cases,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
758,influenza,1,cases,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
759,influenza,1,cases,0.0,1.0,0.25,43083.29538260498,3.8419069680187574,3346.64520853992,3.8419069680187574,399,68355.96768545399
760,influenza,1,cases,0.0,1.0,0.5,13618.357795138989,1.0925740783746989,600.3776271055452,1.0925740783746989,503,77343.30741521672
761,influenza,1,cases,0.0,1.0,0.9,289.05904037205585,0.02717900061778685,19.529306112676885,0.02717900061778685,204,61296.79122522005
762,influenza,1,cases,0.0,2.0,0.25,35452.31429618984,2.979024066444134,2191.013397634563,2.979024066444134,467,84125.2515732992
763,influenza,1,cases,0.0,2.0,0.5,1074.7526551919527,0.0807532669016098,41.34046000345599,0.0807532669016098,407,86030.39428279475
764,influenza,1,cases,0.0,2.0,0.9,45.36965011470563,0.004179708843512223,4.551629031828302,0.004179708843512223,103,61411.07987649507
765,influenza,1,cases,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
766,influenza,1,cases,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
767,influenza,1,cases,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
768,influenza,1,cases,1.0,1.0,0.25,31268.420905566854,2.5429394239377285,1739.8846934366265,2.5429394239377285,496,95881.86945726891
769,influenza,1,cases,1.0,1.0,0.5,615.2071814116542,0.046040649079277275,28.418545651469152,0.046040649079277275,321,90590.74009150034
770,influenza,1,cases,1.0,1.0,0.9,43.48630042355476,0.0040004116532642575,4.455637207756738,0.0040004116532642575,100,61788.19346644827
771,influenza,1,cases,1.0,2.0,0.25,27612.32222439225,2.1803320956861127,1299.6804312506433,2.1803320956861127,563,98124.33080469968
772,influenza,1,cases,1.0,2.0,0.5,191.69244717823653,0.01427781763559341,10.2705602967199,0.01427781763559341,234,89686.24350068149
773,influenza,1,cases,1.0,2.0,0.9,20.91166116249124,0.0018789971124758722,2.760822543925865,0.0018789971124758722,68,61869.71906190327
774,influenza,1,cases,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
775,influenza,1,cases,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
776,influenza,1,cases,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
777,influenza,1,cases,2.0,1.0,0.25,24800.66552868162,1.9142685568108069,1030.6630417148765,1.9142685568108069,617,99865.7252332141
778,influenza,1,cases,2.0,1.0,0.5,148.2126560618174,0.011018898453149057,8.875665213903972,0.011018898453149057,204,91915.15871962588
779,influenza,1,cases,2.0,1.0,0.9,20.412275233562085,0.0018324037048129426,2.7310789073568453,0.0018324037048129426,67,62362.37841956905
780,influenza,1,cases,2.0,2.0,0.25,23548.51026140931,1.798820305491423,887.4464457422982,1.798820305491423,669,99942.28736298281
781,influenza,1,cases,2.0,2.0,0.5,81.47809209711738,0.006037880934028374,5.4716477783410165,0.006037880934028374,164,90984.22244084529
782,influenza,1,cases,2.0,2.0,0.9,13.348157840208971,0.0011696745091526026,2.1540493766592435,0.0011696745091526026,51,62274.33896775265
783,influenza,1,deaths,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
784,influenza,1,deaths,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
785,influenza,1,deaths,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
786,influenza,1,deaths,0.0,1.0,0.25,43481.404254928835,3.890253666230535,3460.4873441474238,3.890253666230535,389,69377.83612002185
787,influenza,1,deaths,0.0,1.0,0.5,15486.018086579403,1.2538445120670647,783.0546133402709,1.2538445120670647,455,78932.24769255276
788,influenza,1,deaths,0.0,1.0,0.9,729.6920306344795,0.06871251010901155,50.125294033880444,0.06871251010901155,231,63865.78427292919
789,influenza,1,deaths,0.0,2.0,0.25,35290.4792727484,2.962338107665569,2212.4895471162745,2.962338107665569,456,85699.4381480863
790,influenza,1,deaths,0.0,2.0,0.5,1648.6624700393638,0.12412969889357436,74.14807842169026,0.12412969889357436,384,88355.8625294166
791,influenza,1,deaths,0.0,2.0,0.9,117.80104511945106,0.010960797179722403,11.139078747165158,0.010960797179722403,134,65830.38089550396
792,influenza,1,deaths,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
793,influenza,1,deaths,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
794,influenza,1,deaths,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
795,influenza,1,deaths,1.0,1.0,0.25,31383.002699277833,2.5547901190866,1768.9008085576259,2.5547901190866,488,95995.50929033833
796,influenza,1,deaths,1.0,1.0,0.5,806.8635201812824,0.06042218043674109,39.28438562448767,0.06042218043674109,323,91681.1782287321
797,influenza,1,deaths,1.0,1.0,0.9,68.58257698828457,0.006351074538805882,6.702607206165622,0.006351074538805882,116,63987.99250159056
798,influenza,1,deaths,1.0,2.0,0.25,27587.08325604388,2.1780320546675513,1309.052330015374,2.1780320546675513,554,98261.42962073567
799,influenza,1,deaths,1.0,2.0,0.5,286.42734475882156,0.021338658103784658,16.24266702254548,0.021338658103784658,244,91512.22588686517
800,influenza,1,deaths,1.0,2.0,0.9,38.90999273227237,0.0035571122233255775,4.610691909860964,0.0035571122233255775,88,65534.837499082554
801,influenza,1,deaths,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
802,influenza,1,deaths,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
803,influenza,1,deaths,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
804,influenza,1,deaths,2.0,1.0,0.25,24875.58105806687,1.9212618006540614,1041.6943608520864,1.9212618006540614,610,99862.6173533581
805,influenza,1,deaths,2.0,1.0,0.5,182.70691677719233,0.013586437176000214,11.129156007491037,0.013586437176000214,211,92814.407218409
806,influenza,1,deaths,2.0,1.0,0.9,27.35390422070495,0.002477652740708551,3.442220213773166,0.002477652740708551,76,63740.035699108485
807,influenza,1,deaths,2.0,2.0,0.25,23598.717076170396,1.8034258920431936,895.184069570405,1.8034258920431936,660,99942.01634200182
808,influenza,1,deaths,2.0,2.0,0.5,113.01240980236689,0.00838040861084025,7.698181300670969,0.00838040861084025,176,92565.1821981911
809,influenza,1,deaths,2.0,2.0,0.9,20.95053066631957,0.0018739609366540861,3.0030923919366845,0.0018739609366540861,64,64978.85539134402
